GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
8600000US76945,76945,ZCTA5 76945,726,91,29630,6286,97.4,2.4,29769,6522,0.0,5.0,-,**,0.7,1.4,-,**,0.7,1.0,-,**,0.0,5.0,-,**,0.4,0.8,-,**,0.8,1.0,65000,123918,16.4,5.3,26528,13128,81.4,5.9,30855,7013,4.0,3.3,15938,14612,22.2,6.4,29712,26274,37.6,6.9,53688,14838,36.2,6.7,25368,7039,496,102,46500,7833,33.3,10.5,46438,12456,66.7,10.5,47589,15702,82.1,7.0,54083,10137,11.5,5.4,17361,7826,6.5,4.8,27778,8815,230,50,18537,1966,61.3,13.1,18073,8220,58.3,12.1,17708,10343,3.0,5.1,-,**,38.7,13.1,19191,2892,38.7,13.1,19191,2892,0.0,15.0,-,**,33.1,(X),(X),(X),36.9,(X),(X),(X),23.0,(X),(X),(X)
8600000US76949,76949,ZCTA5 76949,10,16,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,100.0,100.0,-,**,0,95,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,10,16,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,100.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,100.0,(X),(X),(X),-,(X),(X),(X),100.0,(X),(X),(X)
8600000US76950,76950,ZCTA5 76950,1403,158,55396,7797,92.4,5.3,56890,10597,1.2,1.6,-,**,3.2,5.4,"2,500-",***,0.0,2.6,-,**,0.0,2.6,-,**,3.2,1.7,68750,19914,0.0,2.6,-,**,47.8,6.9,52174,10847,48.3,7.5,63009,9300,1.9,1.5,37778,2374,29.7,7.1,75938,25350,36.8,7.3,47188,12728,31.7,7.1,32813,29389,1015,134,63839,6311,42.2,9.9,90244,28503,57.8,9.9,55039,7172,81.6,7.1,66563,7987,12.8,6.4,16667,54229,5.6,3.3,45341,13917,388,132,39063,15438,49.0,16.5,23083,16457,46.4,16.8,22667,19020,2.6,3.0,32083,1840,51.0,16.5,48523,16131,29.6,13.1,43583,28283,21.4,15.0,49489,96753,33.2,(X),(X),(X),35.4,(X),(X),(X),27.6,(X),(X),(X)
8600000US76951,76951,ZCTA5 76951,424,63,41944,8244,92.7,4.7,43438,8426,0.0,8.5,-,**,0.7,1.3,-,**,0.0,8.5,-,**,0.0,8.5,-,**,6.6,4.5,9167,42185,0.0,8.5,-,**,31.1,7.2,31667,5491,68.2,7.4,47554,6533,4.2,4.8,14375,29071,26.7,8.6,47708,11390,42.9,8.6,53750,11830,26.2,7.3,18672,7617,305,60,51761,4737,40.3,9.3,48542,9982,59.7,9.3,54286,9772,80.0,9.8,52500,4872,20.0,9.8,24375,62459,0.0,11.6,-,**,119,38,15250,6714,70.6,16.3,13750,2213,70.6,16.3,13750,2213,0.0,26.5,-,**,29.4,16.3,33558,9400,24.4,16.2,34135,5493,5.0,7.3,-,**,37.7,(X),(X),(X),41.6,(X),(X),(X),27.7,(X),(X),(X)
8600000US76953,76953,ZCTA5 76953,15,19,21705,10336,100.0,82.2,21705,10336,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,100.0,82.2,21705,10336,0.0,82.3,-,**,0.0,82.3,-,**,26.7,46.0,-,**,73.3,46.0,-,**,0,95,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,15,19,21705,10336,26.7,46.0,-,**,0.0,82.3,-,**,26.7,46.0,-,**,73.3,46.0,-,**,73.3,46.0,-,**,0.0,82.3,-,**,26.7,(X),(X),(X),-,(X),(X),(X),26.7,(X),(X),(X)
8600000US76955,76955,ZCTA5 76955,0,95,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,95,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,95,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US76957,76957,ZCTA5 76957,0,95,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,95,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,95,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US76958,76958,ZCTA5 76958,98,35,44821,21948,93.9,9.0,44286,18700,0.0,30.7,-,**,6.1,9.0,-,**,0.0,30.7,-,**,0.0,30.7,-,**,0.0,30.7,-,**,0.0,30.7,-,**,0.0,30.7,-,**,93.9,9.0,44286,18700,0.0,30.7,-,**,17.3,12.8,49583,85913,55.1,18.1,93500,118580,27.6,16.4,14659,4355,74,28,70833,77587,31.1,20.3,130417,161207,68.9,20.3,70417,78891,87.8,13.6,93750,91140,5.4,9.1,-,**,6.8,10.2,-,**,24,23,14318,2945,83.3,32.1,13864,3649,83.3,32.1,13864,3649,0.0,65.0,-,**,16.7,32.1,-,**,16.7,32.1,-,**,0.0,65.0,-,**,49.0,(X),(X),(X),44.6,(X),(X),(X),62.5,(X),(X),(X)
8600000US77002,77002,ZCTA5 77002,2741,279,66776,11069,80.2,5.4,73125,11407,13.4,5.0,31025,18351,0.0,1.4,-,**,3.3,1.7,160741,156613,0.0,1.4,-,**,1.1,1.7,-,**,2.1,2.4,118262,71684,9.9,3.7,81750,63643,72.9,6.0,75166,9987,12.1,4.1,37426,28615,52.9,6.1,73021,16927,29.8,5.4,87632,23808,5.1,2.0,77344,44511,411,139,101773,28230,20.2,15.5,10660,93836,79.8,15.5,117805,26530,75.4,15.7,118293,39965,22.9,15.9,11042,51446,1.7,2.8,-,**,2330,269,60417,9832,30.3,6.2,47188,18186,24.9,5.7,38295,8163,5.4,2.9,102333,117799,69.7,6.2,65027,13372,62.3,7.2,57321,13617,7.3,3.7,135509,80449,12.3,(X),(X),(X),14.8,(X),(X),(X),11.8,(X),(X),(X)
8600000US77003,77003,ZCTA5 77003,3949,258,35258,7077,64.0,5.3,47196,8055,24.0,3.6,14911,3535,0.2,0.4,-,**,3.6,2.1,61250,25768,0.0,0.9,-,**,7.1,3.1,28750,17680,1.1,1.1,7337,117878,45.3,4.4,30395,6761,26.3,4.1,82240,14421,8.0,4.1,13333,18427,46.2,5.1,53087,7677,34.3,5.6,33040,11837,11.6,3.7,27026,8548,1790,243,33529,8427,42.5,8.4,23611,11665,57.5,8.4,51621,8754,51.3,8.2,49625,22727,35.5,8.2,18125,13504,13.2,5.1,50676,31914,2159,248,35994,10461,39.0,8.5,26815,11928,29.3,7.6,19393,17424,9.6,4.0,33500,18850,61.0,8.5,45363,11302,47.4,7.9,37604,20453,13.6,5.7,92583,65663,28.8,(X),(X),(X),34.1,(X),(X),(X),23.3,(X),(X),(X)
8600000US77004,77004,ZCTA5 77004,12352,468,34079,3985,27.9,2.9,77228,17657,62.8,2.9,23634,3207,0.0,0.3,-,**,5.8,1.8,46875,11104,0.0,0.3,-,**,1.7,1.0,37637,2350,1.7,1.0,27695,28950,7.1,2.1,37000,7494,23.0,2.8,86339,19054,8.5,2.1,9219,3320,40.7,2.8,51716,5649,33.5,2.2,28366,5448,17.3,1.8,25101,4904,5026,429,47000,9098,40.5,5.1,29252,17029,59.5,5.1,52455,9531,52.4,4.7,80259,17170,37.0,4.6,24235,4127,10.6,3.5,27137,7410,7326,506,28253,3713,49.1,4.9,19926,8733,40.3,4.5,14691,2485,8.9,2.7,73333,61885,50.9,4.9,32526,5294,40.8,5.2,28698,4719,10.0,2.6,55536,24085,32.8,(X),(X),(X),38.0,(X),(X),(X),29.0,(X),(X),(X)
8600000US77005,77005,ZCTA5 77005,9535,252,147026,13002,89.4,2.1,154406,15242,0.5,0.4,44922,168990,0.0,0.4,-,**,8.3,1.9,110089,23920,0.0,0.4,-,**,0.7,0.6,41250,142748,1.1,0.7,88580,61585,6.2,2.2,110417,76536,83.9,2.7,155192,14955,3.5,1.0,20433,13407,33.3,2.4,137997,15147,45.9,2.4,212634,19176,17.4,1.9,58476,12349,6240,284,202358,15052,54.1,3.6,229375,19930,45.9,3.6,183063,22501,91.7,2.1,221563,17370,5.9,1.5,65238,12746,2.4,1.4,49167,72892,3295,311,58263,6939,46.8,5.4,41250,10282,43.6,5.6,38495,10960,3.2,2.0,106071,189266,53.2,5.4,78261,33882,43.0,5.8,66404,26488,10.2,3.3,102316,198562,25.1,(X),(X),(X),24.9,(X),(X),(X),25.2,(X),(X),(X)
8600000US77006,77006,ZCTA5 77006,11481,507,62821,3626,85.0,2.7,67085,10281,2.5,1.3,23711,4844,0.1,0.2,19318,175383,4.9,1.3,46136,20449,0.2,0.4,-,**,5.8,1.9,26715,6170,1.4,0.8,24773,89791,15.0,2.7,39402,14139,75.6,3.1,71364,9551,9.1,1.9,25986,4576,50.4,3.2,64477,5575,31.7,2.4,77917,20947,8.8,1.4,44692,22210,3038,305,100357,23262,34.7,6.8,66458,48536,65.3,6.8,112931,13714,69.9,6.2,121987,22967,18.3,4.5,49508,9197,11.8,4.2,58382,50256,8443,486,52738,5216,37.2,3.7,43629,11280,29.5,3.3,37466,7641,7.7,2.2,73359,24617,62.8,3.7,58638,11234,48.1,3.9,49486,5366,14.8,2.2,89167,13557,19.2,(X),(X),(X),22.1,(X),(X),(X),17.9,(X),(X),(X)
8600000US77007,77007,ZCTA5 77007,14506,516,86462,4446,81.5,2.5,88269,5135,5.3,1.4,37917,9630,0.3,0.3,24500,366246,7.6,1.8,87575,14786,0.0,0.3,-,**,3.9,1.2,70741,34457,1.4,0.6,88393,40259,19.3,2.1,48625,9097,66.1,2.8,96651,6428,7.8,1.7,38299,14755,51.5,3.1,95549,4875,30.4,2.8,104245,17063,10.3,1.4,28056,7175,5580,440,125446,10307,26.9,3.9,109904,17346,73.1,3.9,130737,15862,83.9,4.0,143494,15235,7.7,2.0,43580,12944,8.4,3.4,77204,26386,8926,532,69313,7505,46.2,3.9,53190,4905,37.8,4.0,49223,6846,8.4,2.4,87426,14965,53.8,3.9,83438,9588,39.5,3.8,71739,7139,14.3,2.6,120536,15438,19.2,(X),(X),(X),22.2,(X),(X),(X),17.1,(X),(X),(X)
8600000US77008,77008,ZCTA5 77008,14227,476,65306,3747,85.3,2.3,66780,5621,3.8,1.1,39509,6622,0.8,0.5,75048,42359,3.7,1.3,98870,33302,0.0,0.3,-,**,4.6,1.7,60284,32838,1.8,0.8,65296,32675,25.6,2.8,46577,8579,64.9,2.9,79899,5963,3.3,1.1,32656,32533,47.6,2.5,82593,8829,34.6,2.4,66371,8154,14.5,1.6,38779,8633,6911,480,88969,12598,38.6,4.6,78694,9698,61.4,4.6,95651,9262,77.1,4.0,104175,8760,17.4,3.4,37813,12730,5.6,2.0,83421,11673,7316,515,50512,3482,48.0,4.1,48930,5698,41.6,4.2,43322,7013,6.4,1.6,90694,35860,52.0,4.1,57849,13380,39.1,4.6,45684,10524,12.9,2.7,94254,41459,16.8,(X),(X),(X),20.0,(X),(X),(X),12.6,(X),(X),(X)
8600000US77009,77009,ZCTA5 77009,13877,430,41699,3010,82.0,1.9,45294,4269,6.4,1.3,22602,3093,0.4,0.3,23750,60140,0.8,0.5,"250,000+",***,0.0,0.3,-,**,8.6,1.6,33750,9374,1.9,0.8,58352,42199,59.0,2.2,32018,2637,33.1,2.1,73490,7937,5.7,1.4,24449,5143,41.2,2.2,54912,6807,36.8,2.3,45021,7315,16.2,1.6,23250,1975,8289,448,45970,3983,48.1,3.1,36543,11386,51.9,3.1,52446,7790,68.0,3.0,59934,6010,22.5,2.7,24397,2689,9.5,2.2,41828,6757,5588,425,32232,4182,46.5,4.1,31899,4784,37.8,4.3,27776,5941,8.7,2.8,60350,17724,53.5,4.1,32466,7482,40.2,4.5,27537,4852,13.4,3.4,74851,12863,24.5,(X),(X),(X),27.2,(X),(X),(X),19.6,(X),(X),(X)
8600000US77010,77010,ZCTA5 77010,154,84,51154,94653,100.0,21.4,51154,94653,0.0,21.4,-,**,0.0,21.4,-,**,0.0,21.4,-,**,0.0,21.4,-,**,0.0,21.4,-,**,0.0,21.4,-,**,23.4,32.1,"2,500-",***,76.6,32.1,76719,137356,23.4,32.1,"2,500-",***,47.4,35.5,50288,119814,29.2,28.9,241250,161284,0.0,21.4,-,**,45,41,143750,123585,0.0,47.5,-,**,100.0,47.5,143750,123712,100.0,47.5,143750,123592,0.0,47.5,-,**,0.0,47.5,-,**,109,88,41321,37201,33.0,45.3,"2,500-",***,33.0,45.3,"2,500-",***,0.0,28.4,-,**,67.0,45.3,50288,136832,67.0,45.3,50288,136832,0.0,28.4,-,**,33.1,(X),(X),(X),35.6,(X),(X),(X),32.1,(X),(X),(X)
8600000US77011,77011,ZCTA5 77011,5834,245,26786,1935,65.3,5.3,25910,2103,1.8,1.2,21375,26861,0.4,0.7,"250,000+",***,0.0,0.6,-,**,0.0,0.6,-,**,31.9,5.0,29806,3709,0.7,0.6,11786,29201,92.0,2.3,27450,2735,5.8,1.9,20503,4916,6.8,2.7,18393,3312,39.3,3.7,31027,4370,32.8,3.0,29150,4267,21.2,3.0,19988,3247,4452,281,30188,4866,49.4,4.9,31773,5276,50.6,4.9,28567,4946,61.0,6.2,33750,1708,31.4,5.7,22820,7051,7.6,3.0,23750,14952,1382,225,16971,3455,37.7,8.7,11498,1759,31.1,8.6,10813,1924,6.6,4.7,20815,15462,62.3,8.7,21076,8030,43.0,8.2,17135,3964,19.3,8.0,31287,21672,35.2,(X),(X),(X),35.6,(X),(X),(X),32.6,(X),(X),(X)
8600000US77012,77012,ZCTA5 77012,6289,261,33834,2681,46.7,4.5,32958,6110,3.4,1.1,20688,25132,0.6,0.5,27386,16179,2.5,1.1,48000,44601,0.0,0.6,-,**,44.6,4.3,34384,3194,2.2,1.3,45341,47373,90.3,2.1,34328,2722,4.4,1.6,17857,24110,6.1,2.6,25987,10129,43.3,4.0,35642,3646,33.5,4.0,39503,7412,17.2,2.9,19836,4717,4659,293,36098,3233,52.8,5.7,33797,3725,47.2,5.7,37967,4364,66.3,4.8,40040,3203,17.6,4.5,26463,9257,16.1,3.9,25962,5235,1630,247,21985,2852,37.5,7.7,13968,1644,33.6,8.2,13204,1573,3.9,3.3,23169,3879,62.5,7.7,31116,10799,37.9,8.3,22206,3568,24.6,7.7,44291,13633,27.7,(X),(X),(X),27.6,(X),(X),(X),28.0,(X),(X),(X)
8600000US77013,77013,ZCTA5 77013,5434,295,41091,2601,56.4,5.3,40253,7078,22.2,3.4,30134,13287,2.0,1.4,61090,2479,0.2,0.3,-,**,0.0,0.7,-,**,18.7,4.5,43250,5785,0.5,0.5,12868,1726,63.8,4.6,41957,2784,12.4,2.7,36023,9966,7.5,2.5,27569,11836,43.3,4.5,41642,2630,31.9,4.4,52061,13705,17.3,2.7,26250,4417,4231,343,41918,2986,57.2,5.0,36937,6763,42.8,5.0,49594,6888,64.1,5.7,48910,4908,23.3,4.9,23606,6637,12.7,4.0,40245,12123,1203,247,23705,10138,47.1,10.3,16047,9080,45.6,10.1,15405,8311,1.6,2.1,-,**,52.9,10.3,31607,13017,37.7,10.4,30833,16978,15.1,7.9,41413,71176,40.7,(X),(X),(X),43.3,(X),(X),(X),26.4,(X),(X),(X)
8600000US77014,77014,ZCTA5 77014,9550,353,43729,6089,33.4,3.6,39393,6857,49.1,3.4,45542,7089,0.4,0.4,17361,6856,8.6,1.0,90398,39784,0.0,0.4,-,**,8.0,2.2,33824,12732,0.5,0.6,15845,7915,30.1,3.4,33077,9812,11.4,2.0,50847,6135,7.3,2.5,18802,4093,51.1,3.9,39936,7890,34.3,3.1,55487,5922,7.3,1.8,39831,23553,6684,456,51307,4152,64.1,3.9,40700,8638,35.9,3.9,65857,11879,59.8,5.4,71530,7699,30.6,5.0,25965,4684,9.6,3.7,55123,22946,2866,378,28081,5488,47.7,8.1,28953,4996,43.4,8.6,27849,5105,4.3,3.2,31583,9903,52.3,8.1,27198,11582,41.9,8.0,25926,6555,10.5,4.3,38771,19313,33.4,(X),(X),(X),35.7,(X),(X),(X),27.6,(X),(X),(X)
8600000US77015,77015,ZCTA5 77015,16316,459,45572,2183,61.3,2.5,46337,2335,17.2,1.9,45814,11461,0.1,0.2,3958,20391,1.2,0.5,50804,42911,0.0,0.2,-,**,19.3,1.8,41120,7170,0.7,0.5,71563,55152,52.2,2.3,41246,2917,28.6,2.0,53964,7499,4.8,1.3,25246,14543,44.7,2.6,39793,3835,37.3,2.5,61416,2708,13.3,1.3,32713,5708,12612,530,47199,2640,56.6,2.6,40689,2445,43.4,2.6,58738,6324,71.3,2.7,53450,3707,19.8,2.5,28957,3556,8.9,1.6,41636,4546,3704,436,29545,5493,39.0,6.1,19635,5504,33.2,6.1,17802,3302,5.7,2.9,50743,17760,61.0,6.1,34358,7970,48.1,6.4,29848,5986,13.0,4.4,54297,33173,43.2,(X),(X),(X),43.8,(X),(X),(X),37.8,(X),(X),(X)
8600000US77016,77016,ZCTA5 77016,9176,346,31725,1485,14.8,2.7,34449,5833,79.2,2.7,31273,1739,0.5,0.5,"2,500-",***,0.0,0.4,-,**,0.0,0.4,-,**,4.9,1.4,31739,2158,0.7,0.6,19866,29544,15.9,2.4,32699,4107,4.0,1.4,34485,5055,1.5,0.9,12885,2880,27.4,3.1,32046,2374,42.2,3.1,38122,3498,28.8,2.0,27185,3159,6263,299,37208,4008,34.5,3.6,30053,4604,65.5,3.6,43352,4559,48.3,4.1,48274,5515,40.4,4.2,24897,4128,11.3,3.3,38136,8222,2913,327,14716,3967,58.6,7.8,11695,1535,54.2,7.8,11324,1346,4.5,2.9,34167,17559,41.4,7.8,27755,9904,35.8,7.5,25645,12191,5.5,2.8,52702,22030,40.7,(X),(X),(X),44.9,(X),(X),(X),29.5,(X),(X),(X)
8600000US77017,77017,ZCTA5 77017,9929,356,35924,2068,62.7,3.3,35630,2860,4.2,1.6,13883,21061,0.7,0.7,73464,36364,4.9,1.2,40392,20406,0.0,0.4,-,**,26.3,2.9,36155,3712,1.2,0.7,47028,19342,71.5,2.6,36131,2635,19.7,2.2,36237,4946,4.7,1.7,32105,9892,42.6,3.1,36855,4319,37.9,3.2,43019,7139,14.8,1.7,27925,7084,7346,377,40633,2940,57.9,4.1,35703,3255,42.1,4.1,50616,2632,73.2,3.5,43871,5646,16.0,3.0,24977,7049,10.8,2.7,36239,5519,2583,337,20518,4218,42.8,5.9,13384,3285,38.2,6.2,12279,1749,4.6,2.6,56125,31929,57.2,5.9,26049,3383,43.0,7.9,21250,4260,14.2,4.0,53036,25865,38.0,(X),(X),(X),39.8,(X),(X),(X),32.1,(X),(X),(X)
8600000US77018,77018,ZCTA5 77018,11082,291,56342,4858,80.0,2.3,64662,4021,11.3,1.7,23828,5026,0.6,0.4,47768,14970,1.0,0.5,90259,93769,0.0,0.3,-,**,5.9,1.8,35243,10973,1.2,0.6,36875,26448,24.4,2.7,40966,9344,62.1,2.3,70217,6175,3.8,1.2,40921,15417,36.1,2.7,67009,4639,39.5,2.6,63599,6275,20.6,1.6,32278,3655,6547,327,64783,5503,42.3,3.5,59778,6619,57.7,3.5,70300,7938,67.3,3.9,90069,7679,19.9,2.7,35139,7219,12.9,3.0,49750,15179,4535,366,43456,9734,55.7,3.8,42143,11584,45.4,4.2,33287,5938,10.3,2.8,73091,22781,44.3,3.8,44570,13233,33.1,3.8,32054,6118,11.2,3.3,71458,25088,24.6,(X),(X),(X),27.1,(X),(X),(X),20.1,(X),(X),(X)
8600000US77019,77019,ZCTA5 77019,9908,315,90000,9381,79.8,2.4,100589,5764,9.3,2.0,25816,16138,0.2,0.3,-,**,5.9,1.4,96700,26437,0.7,1.0,-,**,3.2,1.3,73531,78370,1.0,0.7,47167,109899,12.4,2.2,60114,19576,71.1,2.5,102705,4054,6.3,1.6,31897,22699,48.2,2.7,87052,10293,33.3,3.0,125125,39218,12.2,1.6,85208,33750,4504,332,143438,23908,37.7,4.2,85690,18674,62.3,4.2,169722,36572,77.0,4.6,203516,29425,18.2,4.2,32452,8891,4.9,2.2,101719,61151,5404,357,67000,9653,48.0,4.3,53256,10605,38.1,4.3,48917,7096,9.9,3.0,93000,18529,52.0,4.3,74800,17350,38.5,5.0,61500,13327,13.4,3.5,130600,34960,21.2,(X),(X),(X),23.6,(X),(X),(X),19.2,(X),(X),(X)
8600000US77020,77020,ZCTA5 77020,7948,322,27700,3975,50.1,3.6,36062,4109,35.0,2.9,14136,1917,0.2,0.2,78125,81457,0.9,0.7,115643,78819,0.0,0.5,-,**,13.3,2.6,37650,9307,0.4,0.4,11029,35579,59.4,2.8,35891,4182,4.7,1.8,38792,28249,3.3,1.6,25848,36021,37.3,3.2,27810,4242,37.1,3.7,34721,8052,22.3,3.0,19958,5827,5649,333,32540,3785,49.4,4.1,28431,4419,50.6,4.1,38029,4226,54.7,4.8,46129,8424,35.8,3.7,21632,2505,9.5,3.7,23311,7859,2299,312,12787,1605,50.1,8.4,10899,3138,41.5,7.4,9615,988,8.6,4.5,47109,38744,49.9,8.4,13550,1455,41.7,8.1,12700,1682,8.2,4.6,37393,24770,38.4,(X),(X),(X),39.7,(X),(X),(X),34.1,(X),(X),(X)
8600000US77021,77021,ZCTA5 77021,9667,324,31114,2095,14.2,1.9,46458,6061,80.5,2.1,28541,2655,0.2,0.3,-,**,1.0,0.7,40331,36849,0.1,0.1,"2,500-",***,3.2,1.0,48529,3426,0.8,0.6,36979,27901,9.6,1.7,42895,14507,8.7,1.3,53630,6773,8.2,1.9,22066,6265,31.4,2.9,35794,5965,34.5,2.4,39334,7315,25.9,2.0,22783,3862,5459,281,40049,4921,37.7,4.0,31312,4338,62.3,4.0,48200,5878,46.0,4.8,56648,3802,39.7,4.2,23595,3479,14.2,2.9,36875,10090,4208,328,21149,3956,56.1,4.7,19000,3323,45.5,4.7,16708,1951,10.6,3.5,29786,10617,43.9,4.7,25548,6279,37.1,4.7,23265,7478,6.8,2.9,38900,19090,36.0,(X),(X),(X),40.1,(X),(X),(X),28.8,(X),(X),(X)
8600000US77022,77022,ZCTA5 77022,9018,337,26305,2719,64.4,3.0,29930,2659,23.6,2.3,19849,2851,0.1,0.2,-,**,0.1,0.1,-,**,0.0,0.4,-,**,10.6,2.3,26154,10964,1.1,0.8,14836,9374,64.1,2.7,30030,2943,12.2,1.8,23923,4685,3.6,1.3,20938,4092,35.0,2.8,29104,3070,38.8,3.4,31292,3484,22.7,2.4,19056,1691,6203,332,31238,2800,48.9,3.9,27508,3164,51.1,3.9,39353,6616,57.1,4.3,42779,4955,31.4,3.4,19356,2394,11.5,3.0,34340,9341,2815,273,16377,2311,49.1,5.1,14451,1718,46.5,5.1,13963,1635,2.6,2.2,52614,48069,50.9,5.1,18556,3053,43.4,5.5,17640,2727,7.5,3.7,35625,13715,35.0,(X),(X),(X),37.4,(X),(X),(X),27.6,(X),(X),(X)
8600000US77023,77023,ZCTA5 77023,9456,288,35673,2761,62.0,3.3,36779,3068,3.1,1.3,22245,6929,1.0,0.7,26094,37277,1.3,0.9,38333,49387,0.0,0.4,-,**,30.3,3.2,34671,5388,2.4,1.1,57708,38748,79.9,2.3,35558,3106,15.2,2.2,38798,14515,5.2,1.3,19407,13919,43.2,2.7,35609,4562,35.1,2.8,39975,8402,16.5,2.2,32717,8096,6650,340,38401,4088,50.0,4.2,29702,6479,50.0,4.2,49870,3758,58.8,4.3,45188,8032,25.4,3.6,26263,3978,15.8,3.0,42396,7083,2806,323,25565,5558,39.8,6.2,19500,9102,31.7,6.0,15807,1855,8.1,3.9,67196,38459,60.2,6.2,30194,8519,40.4,5.8,17974,3684,19.8,4.7,63000,11853,34.3,(X),(X),(X),36.3,(X),(X),(X),25.7,(X),(X),(X)
