state00,county00,tract00,geoid00,pop00,hu00,part00,area00,arealand00,state10,county10,tract10,geoid10,pop10,hu10,part10,area10,arealand10,areaapt,arealandpt,areapct00pt,arealandpct00pt,areapct10pt,arealandpct10pt,pop10pt,poppct00,poppct10,hu10pt,hupct00,hupct10
48,349,971000,48349971000,3518,1769,P,617392190,603252668,48,349,970400,48349970400,4382,1961,P,423564361,409681840,157501,157501,0.03,0.03,0.04,0.04,0,0.00,0.00,0,0.00,0.00
48,349,971000,48349971000,3518,1769,P,617392190,603252668,48,349,971000,48349971000,3518,1769,W,617233936,603094414,617233936,603094414,99.97,99.97,100.00,100.00,3518,100.00,100.00,1769,100.00,100.00
48,351,950100,48351950100,2059,1570,P,789440613,779169686,48,351,950100,48351950100,2059,1570,W,789075348,779169686,789075348,779169686,99.95,100.00,100.00,100.00,2059,100.00,100.00,1570,100.00,100.00
48,351,950100,48351950100,2059,1570,P,789440613,779169686,48,351,950200,48351950200,6241,2739,P,860429373,857483028,365265,0,0.05,0.00,0.04,0.00,0,0.00,0.00,0,0.00,0.00
48,351,950200,48351950200,6241,2739,W,860064108,857483028,48,351,950200,48351950200,6241,2739,P,860429373,857483028,860064108,857483028,100.00,100.00,99.96,100.00,6241,100.00,100.00,2739,100.00,100.00
48,351,950300,48351950300,2690,1328,W,487550732,485357005,48,351,950300,48351950300,2690,1328,P,487571868,485357005,487550732,485357005,100.00,100.00,100.00,100.00,2690,100.00,100.00,1328,100.00,100.00
48,351,950400,48351950400,3455,1505,W,296794802,296189567,48,351,950400,48351950400,3455,1505,P,296807933,296202698,296794802,296189567,100.00,100.00,100.00,100.00,3455,100.00,100.00,1505,100.00,100.00
48,353,950100,48353950100,1975,983,P,508876229,505343209,48,353,950100,48353950100,1975,983,W,508873528,505340508,508873528,505340508,100.00,100.00,100.00,100.00,1975,100.00,100.00,983,100.00,100.00
48,353,950100,48353950100,1975,983,P,508876229,505343209,48,353,950200,48353950200,4270,1896,P,3304846,3302425,2701,2701,0.00,0.00,0.08,0.08,0,0.00,0.00,0,0.00,0.00
48,353,950200,48353950200,4270,1896,W,3302145,3299724,48,353,950200,48353950200,4270,1896,P,3304846,3302425,3302145,3299724,100.00,100.00,99.92,99.92,4270,100.00,100.00,1896,100.00,100.00
48,353,950300,48353950300,2259,1028,W,7822033,7822033,48,353,950300,48353950300,2259,1028,W,7822033,7822033,7822033,7822033,100.00,100.00,100.00,100.00,2259,100.00,100.00,1028,100.00,100.00
48,353,950400,48353950400,3976,1863,W,11156911,11156911,48,353,950400,48353950400,3976,1863,W,11156911,11156911,11156911,11156911,100.00,100.00,100.00,100.00,3976,100.00,100.00,1863,100.00,100.00
48,353,950500,48353950500,2736,1382,P,1835952979,1834435867,48,353,950500,48353950500,2736,1382,P,1835956912,1834439676,1835951224,1834434112,100.00,100.00,100.00,100.00,2736,100.00,100.00,1382,100.00,100.00
48,353,950500,48353950500,2736,1382,P,1835952979,1834435867,48,441,013500,48441013500,7269,3173,P,1185068310,1180039709,1755,1755,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,355,000100,48355000100,536,492,W,4048181,3987326,48,355,006300,48355006300,2646,1265,P,114414697,42030767,4048181,3987326,100.00,100.00,3.54,9.49,536,100.00,20.26,492,100.00,38.89
48,355,000300,48355000300,1937,866,W,2829107,2157860,48,355,006400,48355006400,3381,1533,P,4175968,3504721,2829107,2157860,100.00,100.00,67.75,61.57,1937,100.00,57.29,866,100.00,56.49
48,355,000400,48355000400,1446,668,P,1403253,1403253,48,355,000500,48355000500,1661,765,P,1181019,1181019,56317,56317,4.01,4.01,4.77,4.77,0,0.00,0.00,0,0.00,0.00
48,355,000400,48355000400,1446,668,P,1403253,1403253,48,355,006300,48355006300,2646,1265,P,114414697,42030767,75,75,0.01,0.01,0.00,0.00,2,0.14,0.08,1,0.15,0.08
48,355,000400,48355000400,1446,668,P,1403253,1403253,48,355,006400,48355006400,3381,1533,P,4175968,3504721,1346861,1346861,95.98,95.98,32.25,38.43,1444,99.86,42.71,667,99.85,43.51
48,355,000500,48355000500,1661,765,W,1124702,1124702,48,355,000500,48355000500,1661,765,P,1181019,1181019,1124702,1124702,100.00,100.00,95.23,95.23,1661,100.00,100.00,765,100.00,100.00
48,355,000600,48355000600,6823,2543,P,6320377,6320377,48,355,000600,48355000600,6823,2543,W,6318378,6318378,6318378,6318378,99.97,99.97,100.00,100.00,6823,100.00,100.00,2543,100.00,100.00
48,355,000600,48355000600,6823,2543,P,6320377,6320377,48,355,000700,48355000700,4783,1949,P,5783400,5783400,1999,1999,0.03,0.03,0.03,0.03,0,0.00,0.00,0,0.00,0.00
48,355,000700,48355000700,4783,1949,P,5781575,5781575,48,355,000700,48355000700,4783,1949,P,5783400,5783400,5781401,5781401,100.00,100.00,99.97,99.97,4783,100.00,100.00,1949,100.00,100.00
48,355,000700,48355000700,4783,1949,P,5781575,5781575,48,355,000800,48355000800,4340,1315,P,52277859,52277859,174,174,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,355,000800,48355000800,4351,1319,P,63135751,63135751,48,355,000800,48355000800,4340,1315,P,52277859,52277859,52142691,52142691,82.59,82.59,99.74,99.74,4340,99.75,100.00,1315,99.70,100.00
48,355,000800,48355000800,4351,1319,P,63135751,63135751,48,355,980000,48355980000,11,4,P,10995007,10995007,10993060,10993060,17.41,17.41,99.98,99.98,11,0.25,100.00,4,0.30,100.00
48,355,000900,48355000900,4695,1834,W,1695380,1695380,48,355,000900,48355000900,4695,1834,W,1695380,1695380,1695380,1695380,100.00,100.00,100.00,100.00,4695,100.00,100.00,1834,100.00,100.00
48,355,001000,48355001000,3452,1363,W,1453850,1453850,48,355,001000,48355001000,3452,1363,W,1453850,1453850,1453850,1453850,100.00,100.00,100.00,100.00,3452,100.00,100.00,1363,100.00,100.00
48,355,001100,48355001100,1969,743,W,1779764,1779764,48,355,001100,48355001100,1969,743,W,1779764,1779764,1779764,1779764,100.00,100.00,100.00,100.00,1969,100.00,100.00,743,100.00,100.00
48,355,001200,48355001200,4259,2184,W,2213410,2213410,48,355,001200,48355001200,4259,2184,W,2213410,2213410,2213410,2213410,100.00,100.00,100.00,100.00,4259,100.00,100.00,2184,100.00,100.00
48,355,001300,48355001300,4312,1667,W,1588978,1588978,48,355,001300,48355001300,4312,1667,W,1588978,1588978,1588978,1588978,100.00,100.00,100.00,100.00,4312,100.00,100.00,1667,100.00,100.00
48,355,001400,48355001400,4973,2531,W,2565553,2565553,48,355,001400,48355001400,4973,2531,W,2565553,2565553,2565553,2565553,100.00,100.00,100.00,100.00,4973,100.00,100.00,2531,100.00,100.00
48,355,001500,48355001500,4328,1766,W,1713505,1713505,48,355,001500,48355001500,4328,1766,W,1713505,1713505,1713505,1713505,100.00,100.00,100.00,100.00,4328,100.00,100.00,1766,100.00,100.00
48,355,001601,48355001601,4738,1813,W,1625541,1625541,48,355,001601,48355001601,4738,1813,W,1625541,1625541,1625541,1625541,100.00,100.00,100.00,100.00,4738,100.00,100.00,1813,100.00,100.00
48,355,001602,48355001602,4020,1473,W,1516567,1516567,48,355,001602,48355001602,4020,1473,W,1516567,1516567,1516567,1516567,100.00,100.00,100.00,100.00,4020,100.00,100.00,1473,100.00,100.00
48,355,001700,48355001700,8534,2942,P,12242101,12242101,48,355,001701,48355001701,6695,2362,W,3414637,3414637,3414637,3414637,27.89,27.89,100.00,100.00,6695,78.45,100.00,2362,80.29,100.00
48,355,001700,48355001700,8534,2942,P,12242101,12242101,48,355,001702,48355001702,1839,580,W,8827464,8827464,8827464,8827464,72.11,72.11,100.00,100.00,1839,21.55,100.00,580,19.71,100.00
48,355,001801,48355001801,5987,2119,W,3268903,3268903,48,355,001801,48355001801,5987,2119,P,3282066,3282066,3268903,3268903,100.00,100.00,99.60,99.60,5987,100.00,100.00,2119,100.00,100.00
48,355,001802,48355001802,2310,781,P,4506363,4506363,48,355,001801,48355001801,5987,2119,P,3282066,3282066,13163,13163,0.29,0.29,0.40,0.40,0,0.00,0.00,0,0.00,0.00
48,355,001802,48355001802,2310,781,P,4506363,4506363,48,355,001802,48355001802,2310,781,W,4493200,4493200,4493200,4493200,99.71,99.71,100.00,100.00,2310,100.00,100.00,781,100.00,100.00
48,355,001901,48355001901,8408,2873,P,2946484,2946484,48,355,001903,48355001903,3618,1246,W,1436434,1436434,1436434,1436434,48.75,48.75,100.00,100.00,3618,43.03,100.00,1246,43.37,100.00
48,355,001901,48355001901,8408,2873,P,2946484,2946484,48,355,001904,48355001904,4790,1627,W,1510050,1510050,1510050,1510050,51.25,51.25,100.00,100.00,4790,56.97,100.00,1627,56.63,100.00
48,355,001902,48355001902,7930,2603,W,4473273,4473273,48,355,001902,48355001902,7930,2603,W,4473273,4473273,4473273,4473273,100.00,100.00,100.00,100.00,7930,100.00,100.00,2603,100.00,100.00
48,355,002000,48355002000,8323,3117,P,3001500,3001500,48,355,002001,48355002001,4311,1676,W,1690267,1690267,1690267,1690267,56.31,56.31,100.00,100.00,4311,51.80,100.00,1676,53.77,100.00
48,355,002000,48355002000,8323,3117,P,3001500,3001500,48,355,002002,48355002002,4012,1441,W,1311233,1311233,1311233,1311233,43.69,43.69,100.00,100.00,4012,48.20,100.00,1441,46.23,100.00
48,355,002100,48355002100,7402,3553,P,4096590,4096590,48,355,002101,48355002101,3963,1890,W,1715115,1715115,1715115,1715115,41.87,41.87,100.00,100.00,3963,53.54,100.00,1890,53.19,100.00
48,355,002100,48355002100,7402,3553,P,4096590,4096590,48,355,002102,48355002102,3439,1663,W,2381373,2381373,2381373,2381373,58.13,58.13,100.00,100.00,3439,46.46,100.00,1663,46.81,100.00
48,355,002100,48355002100,7402,3553,P,4096590,4096590,48,355,002200,48355002200,6072,2266,P,2390535,2390535,102,102,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,355,002200,48355002200,6072,2266,W,2390433,2390433,48,355,002200,48355002200,6072,2266,P,2390535,2390535,2390433,2390433,100.00,100.00,100.00,100.00,6072,100.00,100.00,2266,100.00,100.00
48,355,002301,48355002301,4392,1541,W,1983897,1983897,48,355,002301,48355002301,4392,1541,W,1983897,1983897,1983897,1983897,100.00,100.00,100.00,100.00,4392,100.00,100.00,1541,100.00,100.00
48,355,002303,48355002303,4328,1703,W,1891824,1891824,48,355,002303,48355002303,4328,1703,W,1891824,1891824,1891824,1891824,100.00,100.00,100.00,100.00,4328,100.00,100.00,1703,100.00,100.00
48,355,002304,48355002304,5159,2424,W,2598296,2598296,48,355,002304,48355002304,5159,2424,W,2598296,2598296,2598296,2598296,100.00,100.00,100.00,100.00,5159,100.00,100.00,2424,100.00,100.00
48,355,002400,48355002400,6457,2485,W,4128932,4113966,48,355,002400,48355002400,6457,2485,W,4128932,4113966,4128932,4113966,100.00,100.00,100.00,100.00,6457,100.00,100.00,2485,100.00,100.00
48,355,002500,48355002500,4781,2165,W,2635772,2635772,48,355,002500,48355002500,4781,2165,W,2635772,2635772,2635772,2635772,100.00,100.00,100.00,100.00,4781,100.00,100.00,2165,100.00,100.00
48,355,002600,48355002600,7296,3443,P,3994198,3994198,48,355,002601,48355002601,2325,1373,W,1379879,1379879,1379879,1379879,34.55,34.55,100.00,100.00,2325,31.87,100.00,1373,39.88,100.00
48,355,002600,48355002600,7296,3443,P,3994198,3994198,48,355,002602,48355002602,1899,754,W,1312114,1312114,1312114,1312114,32.85,32.85,100.00,100.00,1899,26.03,100.00,754,21.90,100.00
48,355,002600,48355002600,7296,3443,P,3994198,3994198,48,355,002603,48355002603,3072,1316,W,1302205,1302205,1302205,1302205,32.60,32.60,100.00,100.00,3072,42.11,100.00,1316,38.22,100.00
48,355,002701,48355002701,6754,2353,P,5504147,5431416,48,355,002705,48355002705,5487,2352,W,4077975,4005244,4077975,4005244,74.09,73.74,100.00,100.00,5487,81.24,100.00,2352,99.96,100.00
48,355,002701,48355002701,6754,2353,P,5504147,5431416,48,355,002706,48355002706,1267,1,W,1426172,1426172,1426172,1426172,25.91,26.26,100.00,100.00,1267,18.76,100.00,1,0.04,100.00
48,355,002703,48355002703,5000,1901,W,2972514,2972514,48,355,002703,48355002703,5000,1901,W,2972514,2972514,2972514,2972514,100.00,100.00,100.00,100.00,5000,100.00,100.00,1901,100.00,100.00
48,355,002704,48355002704,5074,2714,P,11665330,3025242,48,355,002704,48355002704,5074,2714,W,7845538,3023947,7845538,3023947,67.26,99.96,100.00,100.00,5074,100.00,100.00,2714,100.00,100.00
48,355,002704,48355002704,5074,2714,P,11665330,3025242,48,355,002900,48355002900,798,275,P,18892112,11889814,1960007,1295,16.80,0.04,10.37,0.01,0,0.00,0.00,0,0.00,0.00
48,355,002704,48355002704,5074,2714,P,11665330,3025242,48,355,003001,48355003001,5242,2459,P,16202478,4430772,1859785,0,15.94,0.00,11.48,0.00,0,0.00,0.00,0,0.00,0.00
48,355,002900,48355002900,798,275,P,11105285,11105285,48,355,002900,48355002900,798,275,P,18892112,11889814,11105263,11105263,100.00,100.00,58.78,93.40,798,100.00,100.00,275,100.00,100.00
48,355,002900,48355002900,798,275,P,11105285,11105285,48,355,003001,48355003001,5242,2459,P,16202478,4430772,22,22,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,355,003000,48355003000,10149,4394,P,12937159,12608992,48,355,003001,48355003001,5242,2459,P,16202478,4430772,4218078,4136000,32.60,32.80,26.03,93.35,5242,51.65,100.00,2459,55.96,100.00
48,355,003000,48355003000,10149,4394,P,12937159,12608992,48,355,003002,48355003002,4912,1940,P,9964021,8483159,8582330,8411664,66.34,66.71,86.13,99.16,4907,48.35,99.90,1935,44.04,99.74
48,355,003000,48355003000,10149,4394,P,12937159,12608992,48,355,003101,48355003101,5714,2414,P,29836224,6099751,136751,61328,1.06,0.49,0.46,1.01,0,0.00,0.00,0,0.00,0.00
48,355,003100,48355003100,10570,4283,P,20282094,20118845,48,355,003002,48355003002,4912,1940,P,9964021,8483159,67143,67143,0.33,0.33,0.67,0.79,5,0.05,0.10,5,0.12,0.26
48,355,003100,48355003100,10570,4283,P,20282094,20118845,48,355,003101,48355003101,5714,2414,P,29836224,6099751,5984970,5821721,29.51,28.94,20.06,95.44,5714,54.06,100.00,2414,56.36,100.00
48,355,003100,48355003100,10570,4283,P,20282094,20118845,48,355,003102,48355003102,4851,1864,P,15574206,14235303,14229981,14229981,70.16,70.73,91.37,99.96,4851,45.89,100.00,1864,43.52,100.00
48,355,003201,48355003201,9634,4217,P,4865761,4856758,48,355,003203,48355003203,5316,2293,W,2566335,2557332,2566335,2557332,52.74,52.66,100.00,100.00,5316,55.18,100.00,2293,54.38,100.00
48,355,003201,48355003201,9634,4217,P,4865761,4856758,48,355,003204,48355003204,4318,1924,W,2291275,2291275,2291275,2291275,47.09,47.18,100.00,100.00,4318,44.82,100.00,1924,45.62,100.00
48,355,003201,48355003201,9634,4217,P,4865761,4856758,48,355,005404,48355005404,2310,901,P,6188331,5876379,8151,8151,0.17,0.17,0.13,0.14,0,0.00,0.00,0,0.00,0.00
48,355,003202,48355003202,5059,1942,P,13145139,8395093,48,355,003001,48355003001,5242,2459,P,16202478,4430772,15813,15813,0.12,0.19,0.10,0.36,0,0.00,0.00,0,0.00,0.00
48,355,003202,48355003202,5059,1942,P,13145139,8395093,48,355,003002,48355003002,4912,1940,P,9964021,8483159,1314548,4352,10.00,0.05,13.19,0.05,0,0.00,0.00,0,0.00,0.00
48,355,003202,48355003202,5059,1942,P,13145139,8395093,48,355,003102,48355003102,4851,1864,P,15574206,14235303,1242168,5322,9.45,0.06,7.98,0.04,0,0.00,0.00,0,0.00,0.00
48,355,003202,48355003202,5059,1942,P,13145139,8395093,48,355,003202,48355003202,5059,1942,W,10260658,8369606,10260658,8369606,78.06,99.70,100.00,100.00,5059,100.00,100.00,1942,100.00,100.00
48,355,003202,48355003202,5059,1942,P,13145139,8395093,48,355,005404,48355005404,2310,901,P,6188331,5876379,311952,0,2.37,0.00,5.04,0.00,0,0.00,0.00,0,0.00,0.00
48,355,003301,48355003301,7331,3375,P,4492307,4492307,48,355,003303,48355003303,1625,616,W,1899348,1899348,1899348,1899348,42.28,42.28,100.00,100.00,1625,22.17,100.00,616,18.25,100.00
48,355,003301,48355003301,7331,3375,P,4492307,4492307,48,355,003304,48355003304,5706,2759,W,2592947,2592947,2592947,2592947,57.72,57.72,100.00,100.00,5706,77.83,100.00,2759,81.75,100.00
48,355,003301,48355003301,7331,3375,P,4492307,4492307,48,355,005411,48355005411,3886,1938,P,1317796,1317796,12,12,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,355,003302,48355003302,8587,3884,P,4242449,4242449,48,355,003305,48355003305,4609,1923,W,1308547,1308547,1308547,1308547,30.84,30.84,100.00,100.00,4609,53.67,100.00,1923,49.51,100.00
48,355,003302,48355003302,8587,3884,P,4242449,4242449,48,355,003306,48355003306,3978,1961,W,2933902,2933902,2933902,2933902,69.16,69.16,100.00,100.00,3978,46.33,100.00,1961,50.49,100.00
48,355,003401,48355003401,4046,1677,W,1880294,1880294,48,355,003401,48355003401,4046,1677,W,1880294,1880294,1880294,1880294,100.00,100.00,100.00,100.00,4046,100.00,100.00,1677,100.00,100.00
48,355,003402,48355003402,5892,2346,W,2597722,2597722,48,355,003402,48355003402,5892,2346,W,2597722,2597722,2597722,2597722,100.00,100.00,100.00,100.00,5892,100.00,100.00,2346,100.00,100.00
48,355,003500,48355003500,2328,877,P,22774811,22774811,48,355,000800,48355000800,4340,1315,P,52277859,52277859,3338,3338,0.01,0.01,0.01,0.01,0,0.00,0.00,0,0.00,0.00
48,355,003500,48355003500,2328,877,P,22774811,22774811,48,355,003500,48355003500,2328,877,W,22766465,22766465,22766465,22766465,99.96,99.96,100.00,100.00,2328,100.00,100.00,877,100.00,100.00
48,355,003500,48355003500,2328,877,P,22774811,22774811,48,355,006300,48355006300,2646,1265,P,114414697,42030767,3061,3061,0.01,0.01,0.00,0.01,0,0.00,0.00,0,0.00,0.00
48,355,003500,48355003500,2328,877,P,22774811,22774811,48,355,980000,48355980000,11,4,P,10995007,10995007,1947,1947,0.01,0.01,0.02,0.02,0,0.00,0.00,0,0.00,0.00
48,355,003601,48355003601,6280,2300,W,6351603,6351603,48,355,003601,48355003601,6280,2300,W,6351603,6351603,6351603,6351603,100.00,100.00,100.00,100.00,6280,100.00,100.00,2300,100.00,100.00
48,355,003602,48355003602,6296,2396,P,8125846,8125846,48,355,003602,48355003602,6296,2396,P,8112402,8112402,8112319,8112319,99.83,99.83,100.00,100.00,6296,100.00,100.00,2396,100.00,100.00
48,355,003602,48355003602,6296,2396,P,8125846,8125846,48,355,005802,48355005802,6017,2329,P,416593284,411972592,324,324,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,355,003602,48355003602,6296,2396,P,8125846,8125846,48,355,006300,48355006300,2646,1265,P,114414697,42030767,13203,13203,0.16,0.16,0.01,0.03,0,0.00,0.00,0,0.00,0.00
48,355,003603,48355003603,3831,1391,P,13906402,13906402,48,355,000800,48355000800,4340,1315,P,52277859,52277859,131656,131656,0.95,0.95,0.25,0.25,0,0.00,0.00,0,0.00,0.00
48,355,003603,48355003603,3831,1391,P,13906402,13906402,48,355,003603,48355003603,3831,1391,W,13740714,13740714,13740714,13740714,98.81,98.81,100.00,100.00,3831,100.00,100.00,1391,100.00,100.00
48,355,003603,48355003603,3831,1391,P,13906402,13906402,48,355,005802,48355005802,6017,2329,P,416593284,411972592,34032,34032,0.24,0.24,0.01,0.01,0,0.00,0.00,0,0.00,0.00
48,355,003700,48355003700,3375,1299,W,12372679,11795651,48,355,003700,48355003700,3375,1299,P,12392752,11815724,12372679,11795651,100.00,100.00,99.84,99.83,3375,100.00,100.00,1299,100.00,100.00
48,355,005000,48355005000,2108,772,W,110350177,38027102,48,355,006300,48355006300,2646,1265,P,114414697,42030767,110350177,38027102,100.00,100.00,96.45,90.47,2108,100.00,79.67,772,100.00,61.03
48,355,005101,48355005101,9025,5977,P,61834061,31799856,48,355,003101,48355003101,5714,2414,P,29836224,6099751,47,47,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,355,005101,48355005101,9025,5977,P,61834061,31799856,48,355,006200,48355006200,9235,6620,P,596949177,80844891,61834014,31799809,100.00,100.00,10.36,39.33,9025,100.00,97.73,5977,100.00,90.29
48,355,005102,48355005102,3389,3719,P,18770735,12443883,48,355,005102,48355005102,3389,3719,P,21815116,12443096,18769810,12443096,100.00,99.99,86.04,100.00,3389,100.00,100.00,3719,100.00,100.00
48,355,005102,48355005102,3389,3719,P,18770735,12443883,48,355,006200,48355006200,9235,6620,P,596949177,80844891,925,787,0.00,0.01,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,355,005103,48355005103,286,710,P,762874266,50969850,48,355,002900,48355002900,798,275,P,18892112,11889814,5826842,783256,0.76,1.54,30.84,6.59,0,0.00,0.00,0,0.00,0.00
48,355,005103,48355005103,286,710,P,762874266,50969850,48,355,003001,48355003001,5242,2459,P,16202478,4430772,10108780,278937,1.33,0.55,62.39,6.30,0,0.00,0.00,0,0.00,0.00
48,355,005103,48355005103,286,710,P,762874266,50969850,48,355,003101,48355003101,5714,2414,P,29836224,6099751,23714456,216655,3.11,0.43,79.48,3.55,0,0.00,0.00,0,0.00,0.00
48,355,005103,48355005103,286,710,P,762874266,50969850,48,355,005102,48355005102,3389,3719,P,21815116,12443096,3045306,0,0.40,0.00,13.96,0.00,0,0.00,0.00,0,0.00,0.00
48,355,005103,48355005103,286,710,P,762874266,50969850,48,355,005406,48355005406,2990,1070,P,416171927,397851180,14266193,146944,1.87,0.29,3.43,0.04,0,0.00,0.00,0,0.00,0.00
